B,I_c
-10.0,0.9993396677517526
-9.997999799979999,0.9991299089840083
-9.995999599959996,0.9988413479500298
-9.993999399939995,0.9984740301805658
-9.991999199919992,0.9980280136305385
-9.98999899989999,0.9977587355544125
-9.987998799879987,0.9974196637034511
-9.985998599859986,0.9970018709170606
-9.983998399839985,0.9965054231294657
-9.981998199819982,0.9959303986830197
-9.97999799979998,0.9952768883158515
-9.977997799779978,0.9946119215000148
-9.975997599759976,0.994065074403159
-9.973997399739973,0.993439707518235
-9.971997199719972,0.9927359195416958
-9.969996999699969,0.991953821541227
-9.967996799679968,0.9910935369382293
-9.965996599659967,0.9901552014883443
-9.963996399639964,0.9892809952660278
-9.961996199619962,0.9884487427909555
-9.95999599959996,0.9875383895208125
-9.957995799579958,0.9865500791262929
-9.955995599559955,0.9854839675761337
-9.953995399539954,0.9843402231125191
-9.951995199519953,0.9831190262245323
-9.94999499949995,0.982036468468753
-9.947994799479948,0.9809205522779771
-9.945994599459945,0.9797271177383259
-9.943994399439944,0.978456353194092
-9.941994199419941,0.9771084591886846
-9.93999399939994,0.9756836484330079
-9.937993799379939,0.9742125322228611
-9.935993599359936,0.9728922818585518
-9.933993399339935,0.9714950373135408
-9.931993199319932,0.9700210191002193
-9.92999299929993,0.9684704598423444
-9.927992799279927,0.9668436042383315
-9.925992599259926,0.9651407090226671
-9.923992399239925,0.9634655916775567
-9.921992199219922,0.961866075710995
-9.91999199919992,0.9601904269848366
-9.917991799179918,0.9584389099469431
-9.915991599159916,0.9566118010137302
-9.913991399139913,0.954709388526542
-9.911991199119912,0.9527319727061837
-9.90999099909991,0.9508545896044307
-9.907990799079908,0.9489791555658393
-9.905990599059907,0.9470286095235456
-9.903990399039904,0.9450032593074758
-9.901990199019902,0.9429034245482407
-9.8999899989999,0.9407294366267007
-9.897989798979898,0.9384816386217021
-9.895989598959895,0.9364038778722107
-9.893989398939894,0.9342564507806432
-9.891989198919893,0.9320350896399131
-9.88998899889989,0.9297401450178077
-9.887988798879888,0.9273719790902374
-9.885988598859885,0.924930965584085
-9.883988398839884,0.922483335202443
-9.881988198819881,0.9201413918312868
-9.87998799879988,0.917726465980192
-9.877987798779879,0.9152389387679775
-9.875987598759876,0.9126792027666515
-9.873987398739875,0.9100476619394783
-9.871987198719872,0.9073447315772484
-9.86998699869987,0.9047044271300433
-9.867986798679867,0.9020985959455812
-9.865986598659866,0.8994212254968977
-9.863986398639865,0.8966727383196731
-9.861986198619862,0.8938535681685721
-9.85998599859986,0.8909641599488222
-9.857985798579858,0.8880049696460177
-9.855985598559856,0.8851746877715745
-9.853985398539853,0.8823104225047301
-9.851985198519852,0.8793762109112064
-9.849984998499849,0.8763725160592732
-9.847984798479848,0.8732998119785151
-9.845984598459847,0.8701585835850328
-9.843984398439844,0.8669799141063267
-9.841984198419842,0.8639319082579217
-9.83998399839984,0.8608152035367419
-9.837983798379838,0.8576302918145993
-9.835983598359835,0.854377675723268
-9.833983398339834,0.851057868575209
-9.831983198319833,0.847671394282585
-9.82998299829983,0.84431298284014
-9.827982798279828,0.8410172172511138
-9.825982598259825,0.8376545960546967
-9.823982398239824,0.8342256499312043
-9.821982198219821,0.8307309200240122
-9.81998199819982,0.8271709578542125
-9.817981798179819,0.8235463252335933
-9.815981598159816,0.8200116283490227
-9.813981398139815,0.8164750007776496
-9.811981198119812,0.8128735007842691
-9.80998099809981,0.8092076967471001
-9.807980798079807,0.8054781671886284
-9.805980598059806,0.8016855006843563
-9.803980398039805,0.7978302957699472
-9.801980198019802,0.7941229033486737
-9.7999799979998,0.7903528156736509
-9.797979797979798,0.7865199745316236
-9.795979597959796,0.7826249848092202
-9.793979397939793,0.7786684611973056
-9.791979197919792,0.7746510280940362
-9.78997899789979,0.7706314775922999
-9.787978797879788,0.7666969540827029
-9.785978597859787,0.7627012968117454
-9.783978397839784,0.7586451363638744
-9.781978197819782,0.7545291128682301
-9.77997799779978,0.7503538758976309
-9.777977797779778,0.7461200843661491
-9.775977597759775,0.741940995656956
-9.773977397739774,0.7377869225360852
-9.771977197719773,0.733574058291829
-9.76997699769977,0.729303067786447
-9.767976797679768,0.724974625051923
-9.765976597659765,0.7205894131836138
-9.763976397639764,0.7161481242325259
-9.761976197619761,0.7118137713115351
-9.75997599759976,0.7074488427720229
-9.757975797579759,0.7030275887898135
-9.755975597559756,0.698550707113544
-9.753975397539755,0.6940189042674413
-9.751975197519752,0.6894328954398077
-9.74997499749975,0.6848203659122546
-9.747974797479747,0.6803081800421035
-9.745974597459746,0.6757415315957583
-9.743974397439745,0.6711211412699286
-9.741974197419742,0.6664477382393896
-9.73997399739974,0.6617220600419712
-9.737973797379738,0.6569448524621863
-9.735973597359736,0.6521922981814303
-9.733973397339733,0.647485284402139
-9.731973197319732,0.6427264737600782
-9.729972997299729,0.6379166172773696
-9.727972797279728,0.633056474028914
-9.725972597259727,0.6281468110226143
-9.723972397239724,0.6231884030784031
-9.721972197219722,0.6183007050555153
-9.71997199719972,0.613408714868903
-9.717971797179718,0.6084677019380258
-9.715971597159715,0.6034784460386692
-9.713971397139714,0.598441734557253
-9.711971197119713,0.5933583623665595
-9.70997099709971,0.5882310558887255
-9.707970797079708,0.5832112735969223
-9.705970597059705,0.5781445456609794
-9.703970397039704,0.5730316716986465
-9.701970197019701,0.567873458607454
-9.6999699969997,0.5626707204374686
-9.697969796979699,0.5574242782628488
-9.695969596959696,0.5521788901112324
-9.693969396939695,0.5469920270608157
-9.691969196919691,0.5417611657609572
-9.68996899689969,0.5364871317315129
-9.687968796879687,0.5311707573030682
-9.685968596859686,0.5258128814856932
-9.683968396839685,0.5204143498365434
-9.681968196819682,0.5150562801162151
-9.67996799679968,0.5097131921417821
-9.677967796779678,0.5043291453966338
-9.675967596759676,0.49890498957506024
-9.673967396739673,0.4934415806987955
-9.671967196719672,0.4879397809820071
-9.66996699669967,0.48240045869525894
-9.667966796679668,0.47693519197777756
-9.665966596659667,0.47144706189498775
-9.663966396639664,0.4659210982431525
-9.661966196619662,0.460358173112742
-9.65996599659966,0.454759164425131
-9.657965796579658,0.4491249557941253
-9.655965596559655,0.4434757098162876
-9.653965396539654,0.43788954040041905
-9.651965196519653,0.4322678546011097
-9.64996499649965,0.426611539616881
-9.647964796479648,0.4209214881092491
-9.645964596459645,0.4151985980618902
-9.643964396439644,0.4094437726390074
-9.641964196419641,0.40370626128563064
-9.63996399639964,0.39799504444044853
-9.637963796379639,0.39225156885238693
-9.635963596359636,0.38647674093976336
-9.633963396339634,0.3806714720669607
-9.631963196319631,0.3748366784006371
-9.62996299629963,0.3689732807652213
-9.627962796279627,0.36315339063454327
-9.625962596259626,0.3573290796830798
-9.623962396239625,0.3514758351446073
-9.621962196219622,0.34559458076026806
-9.61996199619962,0.3396862446899818
-9.617961796179618,0.3337517593660052
-9.615961596159616,0.32779447423844854
-9.613961396139613,0.321895742189568
-9.611961196119612,0.31597052716554147
-9.609960996099609,0.3100197642667092
-9.607960796079608,0.3040443926238109
-9.605960596059607,0.2980453552498155
-9.603960396039604,0.2920235988911503
-9.601960196019602,0.2860039973145503
-9.5999599959996,0.2800133372083938
-9.597959795979598,0.2739996193432143
-9.595959595959595,0.26796379278604043
-9.593959395939594,0.2619068100917628
-9.591959195919593,0.25582962715283847
-9.58995899589959,0.24973320304849103
-9.587958795879588,0.2436574675824079
-9.585958595859585,0.23758741763379848
-9.583958395839584,0.23149778340149976
-9.581958195819581,0.22538952593299882
-9.57995799579958,0.21926360921379132
