B,I_c
-10.0,0.07917650219557282
-9.99799979998,0.08666730913912413
-9.995999599959996,0.09178991613584742
-9.993999399939996,0.09501641417133089
-9.991999199919992,0.09674746283570634
-9.98999899989999,0.09732576845156271
-9.987998799879987,0.09703720647102954
-9.985998599859986,0.09612283402952504
-9.983998399839985,0.09478093193094539
-9.981998199819982,0.09317379253898805
-9.97999799979998,0.09143227353102235
-9.977997799779978,0.08966098957431401
-9.975997599759976,0.08794206734547638
-9.973997399739972,0.08633405693050855
-9.971997199719972,0.0848834647455946
-9.969996999699967,0.08362116560234378
-9.967996799679968,0.08256264948851377
-9.965996599659968,0.08172127694724385
-9.963996399639964,0.08109433269681832
-9.961996199619962,0.08067730502876713
-9.95999599959996,0.08046163875840073
-9.957995799579958,0.08043173093287992
-9.955995599559955,0.08057215777335758
-9.953995399539954,0.0808623456880887
-9.951995199519953,0.08128423992547085
-9.94999499949995,0.08181765733766677
-9.947994799479948,0.08244199704455246
-9.945994599459944,0.08313643525828418
-9.943994399439944,0.0838826830253504
-9.94199419941994,0.08466222356999897
-9.93999399939994,0.08545858299381182
-9.93799379937994,0.08625589485721363
-9.935993599359936,0.08704027119133628
-9.933993399339936,0.08779847034399502
-9.931993199319932,0.08852024308950668
-9.92999299929993,0.08919497602604287
-9.927992799279927,0.08981516323134076
-9.925992599259926,0.0903751393548865
-9.923992399239925,0.0908679531986174
-9.921992199219922,0.09129163732486689
-9.91999199919992,0.09164218677313174
-9.917991799179918,0.09191985422466531
-9.915991599159916,0.09212277694502213
-9.913991399139912,0.09225256991216513
-9.911991199119912,0.09231033323645754
-9.90999099909991,0.09229866003316045
-9.907990799079908,0.09222089469212036
-9.905990599059908,0.09208088999453112
-9.903990399039904,0.09188124943880038
-9.901990199019902,0.09162867656023044
-9.8999899989999,0.09132640327303299
-9.897989798979898,0.09098011669406991
-9.895989598959895,0.09059582754150164
-9.893989398939894,0.09017727206760118
-9.891989198919893,0.08973151089359188
-9.88998899889989,0.08926317992896149
-9.887988798879888,0.0887784003501908
-9.885988598859884,0.08828107643433325
-9.883988398839884,0.08777732212799993
-9.88198819881988,0.08727157267453856
-9.87998799879988,0.0867687245137082
-9.87798779877988,0.08627295762594678
-9.875987598759876,0.08578842630086769
-9.873987398739876,0.08531925030760723
-9.871987198719872,0.08486878487108773
-9.86998699869987,0.08443990250974198
-9.867986798679867,0.08403569795552357
-9.865986598659866,0.08365852545546892
-9.863986398639865,0.0833107694087869
-9.861986198619862,0.08299455978124037
-9.85998599859986,0.08271114385639977
-9.857985798579858,0.08246138904130251
-9.855985598559856,0.08224624315480067
-9.853985398539852,0.0820664981664101
-9.851985198519852,0.08192289138969544
-9.849984998499847,0.08181511702432398
-9.847984798479848,0.08174254929768332
-9.845984598459848,0.08170548657413701
-9.843984398439844,0.08170227628777915
-9.841984198419842,0.08173325781380414
-9.83998399839984,0.08179611294700995
-9.837983798379838,0.08189015376841569
-9.835983598359835,0.08201400329147535
-9.833983398339834,0.0821656997417346
-9.831983198319833,0.08234371392316098
-9.82998299829983,0.08254619164382448
-9.827982798279828,0.08277180390926653
-9.825982598259824,0.08301737622868399
-9.823982398239824,0.08328177183948138
-9.82198219821982,0.08356315061853947
-9.81998199819982,0.08385872492027868
-9.81798179817982,0.08416658819703682
-9.815981598159816,0.08448450676979025
-9.813981398139816,0.0848107352521621
-9.811981198119812,0.08514314269565815
-9.80998099809981,0.08547941855290475
-9.807980798079807,0.08581755781514244
-9.805980598059806,0.08615576895180599
-9.803980398039805,0.08649233848296689
-9.801980198019802,0.08682515160602389
-9.7999799979998,0.08715274634962922
-9.797979797979798,0.08747318217835032
-9.795979597959796,0.0877850480875324
-9.793979397939792,0.08808714860516431
-9.791979197919792,0.08837802681491091
-9.78997899789979,0.08865619897459254
-9.787978797879788,0.08892064431169533
-9.785978597859788,0.08917038737795036
-9.783978397839784,0.08940461720879411
-9.781978197819782,0.08962218705795322
-9.77997799779978,0.08982273297748689
-9.777977797779778,0.09000550246389138
-9.775977597759775,0.09017004642301496
-9.773977397739774,0.09031606145577908
-9.771977197719773,0.09044320407557482
-9.76997699769977,0.09055124975708595
-9.767976797679768,0.09064031770562397
-9.765976597659764,0.09071034946814394
-9.763976397639764,0.09076131713716817
-9.76197619761976,0.09079331473892727
-9.75997599759976,0.09080735340942747
-9.75797579757976,0.09080311395305762
-9.755975597559756,0.09078162168170256
-9.753975397539756,0.09074259668462425
-9.751975197519752,0.09068744090915559
-9.74997499749975,0.0906162898478522
-9.747974797479747,0.09053009088119335
-9.745974597459746,0.09042986832675315
-9.743974397439745,0.09031583130737686
-9.741974197419742,0.09018921543737957
-9.73997399739974,0.09005120329453364
-9.737973797379738,0.08990210628962936
-9.735973597359736,0.08974328907587659
-9.733973397339732,0.08957569532476739
-9.731973197319732,0.0894004210017102
-9.729972997299727,0.08921827891006628
-9.727972797279728,0.08903056689233424
-9.725972597259728,0.08883783870102624
-9.723972397239724,0.08864175218544113
-9.721972197219722,0.08844276072653534
-9.71997199719972,0.08824230299080615
-9.717971797179718,0.0880414875815928
-9.715971597159715,0.08784073502493728
-9.713971397139714,0.08764166062414369
-9.711971197119713,0.08744496369985177
-9.70997099709971,0.08725164676427932
-9.707970797079708,0.08706238577874148
-9.705970597059704,0.08687844575986825
-9.703970397039704,0.08670021176888121
