B,I_c
-10.0,0.02926422711740481
-9.997999799979999,0.029334425640419725
-9.995999599959996,0.029403662675838715
-9.993999399939995,0.029471922152433237
-9.991999199919992,0.029539188178643247
-9.98999899989999,0.029605461073419007
-9.987998799879987,0.029674588717307784
-9.985998599859986,0.029742717349848048
-9.983998399839985,0.029809831216994605
-9.981998199819982,0.029875914750752006
-9.97999799979998,0.029940952572412638
-9.977997799779978,0.030004929495769488
-9.975997599759976,0.030067830530301
-9.973997399739973,0.03012964088432828
-9.971997199719972,0.0301903459681483
-9.969996999699969,0.030249931397134007
-9.967996799679968,0.030308382994809376
-9.965996599659967,0.030365686795893333
-9.963996399639964,0.03042182904931823
-9.961996199619962,0.0304806604372612
-9.95999599959996,0.03053875382549759
-9.957995799579958,0.030595679429847273
-9.955995599559955,0.030651423668404777
-9.953995399539954,0.03070597317949246
-9.951995199519953,0.030759314824604332
-9.94999499949995,0.030811435691315996
-9.947994799479948,0.030862323096164875
-9.945994599459945,0.030911964587497197
-9.943994399439944,0.030960347948281598
-9.941994199419941,0.031007461198890293
-9.93999399939994,0.03105329259984434
-9.937993799379939,0.03110024178503578
-9.935993599359936,0.031148068241807658
-9.933993399339935,0.031194605991814693
-9.931993199319932,0.031239843489710414
-9.92999299929993,0.03128376943595729
-9.927992799279927,0.03132637277949015
-9.925992599259926,0.03136764272034187
-9.923992399239925,0.03140756871223723
-9.921992199219922,0.03144614046514645
-9.91999199919992,0.03148334794780166
-9.917991799179918,0.03151918139017964
-9.915991599159916,0.03155363128594171
-9.913991399139913,0.03158965236491135
-9.911991199119912,0.03162611320560466
-9.90999099909991,0.031661183000166696
-9.907990799079908,0.03169485246072225
-9.905990599059907,0.031727112568324944
-9.903990399039904,0.031757954575306425
-9.901990199019902,0.031787370007585865
-9.8999899989999,0.031815350666936616
-9.897989798979898,0.03184188863321563
-9.895989598959895,0.03186697626655139
-9.893989398939894,0.03189060620948944
-9.891989198919893,0.03191277982837219
-9.88998899889989,0.03193840740377334
-9.887988798879888,0.031962569186942326
-9.885988598859885,0.03198525805968041
-9.883988398839884,0.03200646719104169
-9.881988198819881,0.032026190039378025
-9.87998799879988,0.03204442035434008
-9.877987798779879,0.032061152178832666
-9.875987598759876,0.032076379850931876
-9.873987398739875,0.03209009800575479
