B,I_c
-10,0.0474793939405731
-10,0.0529352380958288
-10,0.0509928205135444
-10,0.0414348594385155
-10,0.0433796078432733
-9.99395692306756,0.052
-9.98708990825709,0.042
-9.98142702700947,0.048
-9.98037985610921,0.06
-9.98037985610921,0.06
-9.98,0.0482514285697345
-9.98,0.0599450000007125
-9.98,0.0600170873783859
-9.97982341137405,0.06
-9.97078297872495,0.044
-9.97078297872495,0.044
-9.96,0.0483866666658757
-9.96,0.0424642424244907
-9.96,0.0459874509824652
-9.95962352947305,0.046
-9.94786107784181,0.044
-9.94398740157417,0.052
-9.94398740157417,0.052
-9.94,0.0494914285718187
-9.94,0.0466949999996587
-9.94,0.0453260606059733
-9.94,0.0505933333328782
-9.94,0.052767272727521
-9.93455304347781,0.048
-9.93320268456063,0.052
-9.93118926174981,0.044
-9.92,0.0423654901936274
-9.90873513512309,0.044
-9.90379130434038,0.042
-9.90379130434038,0.042
-9.9,0.0458736231893742
-9.9,0.0419354074080455
-9.9,0.0421263768106258
-9.89871764707007,0.042
-9.89814468086361,0.046
-9.89717372261155,0.048
-9.88188668941589,0.05
-9.88070447759571,0.044
-9.88,0.0439284848502135
-9.88,0.0441048888865879
-9.88,0.0504849122801465
-9.86916078435088,0.05
-9.86142795699019,0.052
-9.86132698411723,0.048
-9.86132698411723,0.048
-9.86,0.0428011594213574
-9.86,0.0449847619047619
-9.86,0.0520835220126109
-9.86,0.0476721568647596
-9.86,0.0515573333351465
-9.8595007518797,0.052
-9.85404892086594,0.044
-9.84331428569974,0.05
-9.84328000012288,0.048
-9.84,0.0500351515151515
-9.83912452830338,0.05
-9.82634049586087,0.046
-9.82,0.0485622695016162
-9.82,0.0469835897450343
-9.82,0.0452896296297055
-9.81165473686531,0.048
-9.80742295082524,0.046
-9.80368941177805,0.034
-9.80368941177805,0.034
-9.8,0.0465805128202284
-9.8,0.0336733333323093
-9.8,0.0343944654095843
-9.79678865247794,0.046
-9.79524848483713,0.034
-9.78995942027737,0.044
-9.78,0.043326274510197
-9.77412649573597,0.044
-9.76834747474989,0.048
-9.76590952380997,0.046
-9.76,0.0489838095242971
-9.74983809524198,0.05
-9.74330505048918,0.048
-9.74,0.0509838095241021
-9.74,0.0483305050489725
-9.74,0.0474806349228591
-9.73152410256176,0.05
-9.72,0.0465498412686549
-9.71232566370312,0.052
-9.70821161288987,0.048
-9.70667692311367,0.046
-9.70667692311367,0.046
-9.70428656714453,0.038
-9.70428656714453,0.038
-9.7,0.0494142222227878
-9.7,0.0505491666653867
-9.7,0.0529103267978232
-9.7,0.0452766666615467
-9.7,0.0464286419780176
-9.7,0.0378504166673067
-9.7,0.0382991666653867
-9.6984044444496,0.038
-9.69414222223161,0.05
-9.69214358975695,0.044
-9.6899072463727,0.052
-9.68428641976905,0.048
-9.68,0.0509642424241804
-9.68,0.0434648587578959
-9.68,0.0484286419766017
-9.67803841807355,0.048
-9.67579022222587,0.044
-9.6728565656714,0.046
-9.66242480621427,0.056
-9.66242480621427,0.056
-9.66,0.0518571069173742
-9.66,0.0555655555527111
-9.66,0.0561797701159926
-9.65763030301803,0.056
-9.65708717946404,0.052
-9.64058579236457,0.044
-9.64058579236457,0.044
-9.64,0.0528543589725735
-9.64,0.0439106666643456
-9.64,0.044162424246342
-9.63328823528668,0.05
-9.62974769231814,0.052
-9.62667500004011,0.048
-9.62,0.047634871792963
-9.62,0.0439360000000375
-9.62,0.0440678787879209
-9.6196463157894,0.044
-9.61805818180774,0.048
-9.61505000000159,0.052
-9.61285691699801,0.05
-9.61079493669569,0.054
-9.60094501510692,0.06
-9.60094501510692,0.06
-9.6,0.05577666666496
-9.6,0.0593866666651246
-9.6,0.0602896296300089
-9.5992503496443,0.056
-9.59553142857342,0.06
-9.59434240000477,0.058
-9.58144596273491,0.066
-9.58144596273491,0.066
-9.58,0.0592449999985778
-9.58,0.0657902702697852
-9.58,0.0660852747254056
-9.57931929824445,0.066
-9.57280000000692,0.058
-9.56520000001232,0.056
-9.56200563379709,0.046
-9.56200563379709,0.046
-9.56,0.0554138181805967
-9.56,0.0452088888895159
-9.56,0.046339047618338
-9.55808430493844,0.046
-9.54674545454889,0.054
-9.54089056602039,0.052
-9.54,0.0519606666674176
-9.53953725491028,0.052
-9.53703247864622,0.058
-9.53329265536802,0.054
-9.53114761905342,0.056
-9.52,0.0590064646463859
-9.51202880000557,0.058
-9.50930545454659,0.054
-9.50705974026878,0.052
-9.50327857143741,0.056
-9.50179495798388,0.05
-9.5,0.0495089655167063
-9.49791609756047,0.05
-9.49516842103223,0.056
-9.4933300613373,0.052
-9.48543184712755,0.06
-9.48425230769251,0.054
-9.48084585986724,0.058
-9.48,0.0609802298848081
-9.47946451613195,0.058
-9.47674823529061,0.054
-9.47598327526852,0.056
-9.47546382979317,0.06
-9.4709087866154,0.052
-9.46582443439635,0.046
-9.46500897959794,0.05
-9.46448923076636,0.044
-9.46161182266451,0.048
-9.46103599999315,0.036
-9.46103599999315,0.036
-9.46,0.0429484684692887
-9.46,0.0357533333351863
-9.46,0.0362466666648137
-9.45915772358309,0.036
-9.45470288065839,0.046
-9.45220952380782,0.048
-9.44363733334158,0.05
-9.44341168385393,0.058
-9.44231515150142,0.044
-9.44157751003494,0.056
-9.44,0.0505683333358933
-9.44,0.055792169312887
-9.44,0.0585014141417236
-9.43664273505524,0.056
-9.43482916666049,0.058
-9.43004057973564,0.052
-9.4236367149779,0.054
-9.42,0.0545576296296571
-9.4,0.0548885333318767
-9.38562758618969,0.056
-9.38365999999251,0.058
-9.38,0.0588872727256208
-9.37698144330267,0.058
-9.36652957747323,0.048
-9.36652957747323,0.048
-9.36,0.0570016969686289
-9.36,0.0476276305212261
-9.36,0.0488353153160685
-9.35482011172272,0.048
-9.34,0.0568711111108755
-9.32671735535187,0.062
-9.32671735535187,0.062
-9.32101978018657,0.058
-9.32,0.0582062222157851
-9.32,0.0609965432116386
-9.32,0.0632315151488432
-9.31923934428798,0.058
-9.31687384616271,0.062
-9.3153017341162,0.056
-9.30972387097298,0.052
-9.30758740157366,0.05
-9.30559075144322,0.054
-9.3,0.0489111864405161
-9.28946885246677,0.05
-9.2859826086898,0.054
-9.2859826086898,0.054
-9.28128749998785,0.042
-9.28128749998785,0.042
-9.28,0.0518632258064539
-9.28,0.0524711111124866
-9.28,0.0543621052623985
-9.28,0.0418770149264423
-9.28,0.0422288888866892
-9.27811297711366,0.042
-9.27206153847924,0.054
-9.27029499999753,0.048
-9.26846567164795,0.046
-9.26846567164795,0.046
-9.26094693877288,0.056
-9.26,0.0500993939419396
-9.26,0.0441093333358892
-9.26,0.0499609523798796
-9.26,0.0557422222231324
-9.26,0.0560703030300548
-9.25877894737405,0.056
-9.25611506848358,0.046
-9.25215999998788,0.052
-9.24976894410368,0.048
-9.24,0.0531580952357547
-9.23537777776778,0.054
-9.23009275361121,0.058
-9.22430333332217,0.06
-9.22097066663318,0.056
-9.22069166667252,0.062
-9.22,0.0620867973863357
-9.21911219515088,0.056
-9.21854065932996,0.062
-9.21190232557879,0.058
-9.2,0.0608752000001022
-9.2,0.05921857142784
-9.2,0.054839111111493
-9.19550410958736,0.06
-9.18566075951226,0.054
-9.18490126585791,0.05
-9.18490126585791,0.05
-9.18,0.0531231372498299
-9.18,0.0495035897401708
-9.18,0.0508066666734933
-9.17413333329461,0.05
-9.17403333336747,0.052
-9.16,0.0508182456124345
-9.15324057971006,0.05
-9.14609892473887,0.048
-9.14,0.0475273333336747
-9.13641012658208,0.048
-9.12,0.0498788405798991
-9.11832800000547,0.05
-9.10288089887477,0.052
-9.10263963134976,0.06
-9.10263963134976,0.06
-9.1,0.0523351633988289
-9.1,0.0594696296278024
-9.1,0.0603743790869587
-9.09464672894646,0.06
-9.09277746477992,0.052
-9.08459831932378,0.05
-9.08064390246739,0.058
-9.08064390246739,0.058
-9.08,0.0491314285705815
-9.08,0.0578826666613655
-9.08,0.0580651851881698
-9.07925633799463,0.058
-9.07285669292007,0.052
-9.07285669292007,0.052
-9.06885263157109,0.056
-9.06885263157109,0.056
-9.06,0.0499315941999913
-9.06,0.0500561904786286
-9.06,0.0534322807015017
-9.06,0.0549806060618112
-9.06,0.056659607841924
-9.05478449613908,0.056
-9.05336260162882,0.052
-9.05326868687422,0.048
-9.04996502732241,0.046
-9.0460251207791,0.04
-9.0460251207791,0.04
-9.04,0.0445526984125359
-9.04,0.0387402020190064
-9.04,0.0408661111113956
-9.02800365297065,0.048
-9.02800365297065,0.048
-9.02777254903032,0.04
-9.02142933332358,0.044
-9.02,0.0434044444530612
-9.02,0.0467016296298853
-9.02,0.0488229107988462
-9.01860779222102,0.044
-9.0013531914757,0.048
-9,0.0449746938788366
-8.99852093024333,0.048
-8.99008421052097,0.046
-8.98,0.04910611110912
-8.96553962265138,0.046
-8.96553962265138,0.046
-8.96,0.0495441269804316
-8.96,0.0443688888866133
-8.96,0.0467528205150567
-8.94,0.0480193939418403
-8.94,0.0453809150339992
-8.94,0.04797333332992
-8.93493475936539,0.046
-8.92,0.0491093333342508
-8.91663838382253,0.048
-8.90886666659453,0.05
-8.9,0.0502216666641067
-8.9,0.049771182797888
-8.9,0.0470016969693265
-8.89645333335977,0.05
-8.88207037036704,0.04
-8.88207037036704,0.04
-8.88204153004862,0.028
-8.88204153004862,0.028
-8.88,0.0465785858589449
-8.88,0.0397515555562382
-8.88,0.0409316666641067
-8.88,0.0277672274149622
-8.88,0.0284447619039497
-8.87808888889381,0.04
-8.87604656085742,0.028
-8.86827333335158,0.048
-8.86330406504786,0.054
-8.8631444444711,0.052
-8.8631444444711,0.052
-8.86,0.0491819047653181
-8.86,0.051205614028758
-8.86,0.0544838095247848
-8.85553406592808,0.054
-8.85491235950805,0.052
-8.84471724136519,0.044
-8.84014399999146,0.048
-8.84004832214488,0.046
-8.84,0.042697142857232
-8.83473846154676,0.044
-8.82357992277905,0.034
-8.82357992277905,0.034
-8.82,0.0455482828279197
-8.82,0.0333939869282944
-8.82,0.0347024242424863
-8.81743867403298,0.034
-8.8,0.0449787654314575
-8.78409230767527,0.046
-8.78,0.0463084057956396
-8.77799245283947,0.046
-8.76709446809124,0.038
-8.76100722890926,0.036
-8.76100722890926,0.036
-8.76026516854611,0.044
-8.76,0.0439657971005893
-8.76,0.035849369370393
-8.76,0.0396345098043619
-8.75770958905163,0.036
-8.75231705068152,0.038
-8.74663645320913,0.042
-8.74,0.0413762962950068
-8.72820317461423,0.04
-8.72,0.0388515555540082
-8.71337435896926,0.04
-8.7113372549036,0.042
-8.7,0.0433291954030021
-8.68430946501741,0.032
-8.68430946501741,0.032
-8.68313563215793,0.046
-8.68313563215793,0.046
-8.68072666666613,0.042
-8.68,0.0417577777780053
-8.68,0.0312573049649207
-8.68,0.0326981333338506
-8.68,0.0456632098787098
-8.68,0.0462114728666776
-8.67626301372384,0.046
-8.6723562043813,0.032
-8.67207272720638,0.042
-8.66,0.0421580952357547
-8.64239333332261,0.038
-8.64239333332261,0.038
-8.64,0.0433192156839161
-8.64,0.0368033333384533
-8.64,0.0382991666653867
-8.63754529915469,0.038
-8.62700512820029,0.046
-8.62,0.0436343502828919
-8.62,0.0447439080449016
-8.62,0.0475177777780053
-8.61614222221702,0.048
-8.60478148148504,0.052
-8.6,0.0438004597695974
-8.6,0.0444629333345864
-8.6,0.0494674747452411
-8.6,0.0506758974372482
-8.6,0.0526375308640679
-8.59799306358017,0.044
-8.58612631576681,0.05
-8.58,0.0529047272713974
-8.57504680851806,0.05
-8.56713103450234,0.052
-8.5608893617093,0.046
-8.5608893617093,0.046
-8.56,0.0493264761907143
-8.56,0.0458606666655061
-8.56,0.0462143589758067
-8.55757681157647,0.046
-8.55327149758512,0.048
-8.54,0.0466125252521451
-8.53272857139918,0.05
-8.52756923075834,0.048
-8.52,0.0513976470558491
-8.51233548388672,0.05
-8.50222702701588,0.044
-8.50222702701588,0.044
-8.5011999999995,0.038
-8.5011999999995,0.038
-8.5,0.0489664864859144
-8.5,0.0438038095245934
-8.5,0.0442288888877511
-8.5,0.0378993548386432
-8.5,0.0383670588239716
-8.49889147982583,0.044
-8.49818252427076,0.038
-8.48969090909091,0.054
-8.48373513514344,0.058
-8.48373513514344,0.058
-8.48119344264189,0.05
-8.48,0.0501516666692267
-8.48,0.0530197701142503
-8.48,0.0545685333328676
-8.48,0.0575905185181674
-8.48,0.0594174359028197
-8.47638692809645,0.058
-8.47271111111086,0.054
-8.47178518520155,0.052
-8.46176124031903,0.046
-8.46176124031903,0.046
